Designator,Mid X,Mid Y,Rotation,Layer
R2_4,140.5125,-123.3195,90.0,top
R2_3,156.8625,-95.1195,90.0,top
R2_2,107.8125,-81.0195,90.0,top
R2,124.1625,-81.0195,90.0,top
R5_16,117.3625,-109.2195,270.0,top
R5_15,133.7125,-123.3195,270.0,top
R5_14,133.7125,-109.2195,270.0,top
R5_13,117.3625,-81.0195,270.0,top
R5_12,150.0625,-109.2195,270.0,top
R5_11,166.4125,-123.3195,270.0,top
R5_10,133.7125,-95.1195,270.0,top
R5_9,150.0625,-123.3195,270.0,top
R5_8,150.0625,-95.1195,270.0,top
R5_7,166.4125,-109.2195,270.0,top
R5_6,150.0625,-81.0195,270.0,top
R5_5,166.4125,-95.1195,270.0,top
R5_4,117.3625,-95.1195,270.0,top
R5_3,166.4125,-81.0195,270.0,top
R5_2,117.3625,-123.3195,270.0,top
R5,133.7125,-81.0195,270.0,top
R8_16,159.3875,-81.0195,270.0,top
R8_15,110.3375,-109.2195,270.0,top
R8_14,143.0375,-81.0195,270.0,top
R8_13,126.6875,-109.2195,270.0,top
R8_12,159.3875,-109.2195,270.0,top
R8_11,126.6875,-81.0195,270.0,top
R8_10,143.0375,-123.3195,270.0,top
R8_9,110.3375,-95.1195,270.0,top
R8_8,110.3375,-81.0195,270.0,top
R8_7,159.3875,-95.1195,270.0,top
R8_6,126.6875,-95.1195,270.0,top
R8_5,126.6875,-123.3195,270.0,top
R8_4,110.3375,-123.3195,270.0,top
R8_3,143.0375,-109.2195,270.0,top
R8_2,159.3875,-123.3195,270.0,top
R8,143.0375,-95.1195,270.0,top
R9_16,158.5625,-95.1195,270.0,top
R9_15,158.5625,-109.2195,270.0,top
R9_14,109.5125,-109.2195,270.0,top
R9_13,158.5625,-81.0195,270.0,top
R9_12,142.2125,-81.0195,270.0,top
R9_11,109.5125,-123.3195,270.0,top
R9_10,125.8625,-123.3195,270.0,top
R9_9,125.8625,-95.1195,270.0,top
R9_8,158.5625,-123.3195,270.0,top
R9_7,142.2125,-109.2195,270.0,top
R9_6,142.2125,-123.3195,270.0,top
R9_5,109.5125,-95.1195,270.0,top
R9_4,125.8625,-109.2195,270.0,top
R9_3,125.8625,-81.0195,270.0,top
R9_2,142.2125,-95.1195,270.0,top
R9,109.5125,-81.0195,270.0,top
U1_16,123.8125,-129.5445,0.0,top
U1_15,156.5125,-101.3445,0.0,top
U1_14,140.1625,-87.2445,0.0,top
U1_13,156.5125,-87.2445,0.0,top
U1_12,123.8125,-115.4445,0.0,top
U1_11,123.8125,-101.3445,0.0,top
U1_10,156.5125,-129.5445,0.0,top
U1_9,140.1625,-101.3445,0.0,top
U1_8,140.1625,-129.5445,0.0,top
U1_7,123.8125,-87.2445,0.0,top
U1_6,107.4625,-129.5445,0.0,top
U1_5,156.5125,-115.4445,0.0,top
U1_4,140.1625,-115.4445,0.0,top
U1_3,107.4625,-101.3445,0.0,top
U1_2,107.4625,-115.4445,0.0,top
U1,107.4625,-87.2445,0.0,top
U2_16,144.4625,-97.6195,0.0,top
U2_15,128.1125,-125.8195,0.0,top
U2_14,111.7625,-83.5195,0.0,top
U2_13,160.8125,-125.8195,0.0,top
U2_12,160.8125,-97.6195,0.0,top
U2_11,144.4625,-111.7195,0.0,top
U2_10,111.7625,-97.6195,0.0,top
U2_9,144.4625,-125.8195,0.0,top
U2_8,128.1125,-97.6195,0.0,top
U2_7,111.7625,-111.7195,0.0,top
U2_6,128.1125,-111.7195,0.0,top
U2_5,160.8125,-83.5195,0.0,top
U2_4,144.4625,-83.5195,0.0,top
U2_3,160.8125,-111.7195,0.0,top
U2_2,128.1125,-83.5195,0.0,top
U2,111.7625,-125.8195,0.0,top
